"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"abc-f=HMM,fosX=COMPLETE,fosX=PARTIAL_END_OF_CONTIG,lin=COMPLETE","other","south","summer","2021",12,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",4,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",9,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",5,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",8,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",6,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",6,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",4,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2021",5,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2022",24,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2014",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2013",15,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2014",6,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",17,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2016",11,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2017",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2018",27,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",0,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",4,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",0,"Meat"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2019",16,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",3,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",3,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",8,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",6,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",0,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",13,"Aquatic_Animal"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",2,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",2,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",4,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",10,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",1,"Meat"
"fosX=COMPLETE,fosX=PARTIAL_END_OF_CONTIG,lin=COMPLETE","other","other","autumn","2020",1,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2022",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2022",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2019",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2020",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2022",2,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",2,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",2,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",6,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",4,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",7,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",2,"Environment"
"fosX=COMPLETE,lin=PARTIAL","other","other","autumn","2020",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",9,"Meat"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",3,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2014",3,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",28,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",3,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",1,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2017",0,"Food/RTE_Food/Food Producing Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2017",5,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",3,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",5,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",2,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL","other","other","summer","2017",0,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2017",25,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2019",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2019",1,"Poultry"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2014",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2014",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2014",1,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2014",1,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2022",4,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",16,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",8,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",6,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",1,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2017",3,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2016",1,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",1,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",2,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2016",3,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",1,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",7,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2018",4,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",4,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2018",7,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",3,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2011",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2011",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2011",2,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2016",12,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2016",16,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2017",4,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2019",3,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","winter","2019",3,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2014",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","spring","2015",0,"Clinical/Human"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",3,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","summer","2015",0,"Vegetables"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2014",0,"Fruit"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2020",31,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2022",25,"Food/RTE_Food/Food Producing Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2019",23,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",3,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",6,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",21,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL_END_OF_CONTIG","other","south","spring","2015",10,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2017",32,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",17,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",17,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2015",3,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2014",2,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2014",2,"Dairy"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2014",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2017",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2017",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2017",9,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2017",23,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",5,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2013",14,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",28,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2015",20,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2011",22,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",2,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",1,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",1,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2014",1,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",1,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2014",2,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2014",1,"Vegetables"
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2014",0,"Food/RTE_Food/Food Producing Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2013",5,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2013",9,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2013",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2013",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2013",0,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","spring","2015",10,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",4,"Environment"
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2019",4,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2019",8,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2014",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2014",0,"Fruit"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2019",17,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2019",11,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2019",18,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2019",17,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2018",1,"Clinical/Human"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",13,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",0,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2018",8,"Environment"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2017",0,"Animal_Feces_or_Nasal_Swab"
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0,"Environment"
