"Isolation_Group","Min.diff.new","collection.mon","collection.yr","AMR.genotypes","state","USregion","season","SNP.cluster.group","cc","weights"
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",0,6,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","summer","other",1,1.0000000000029
"Environment",40,10,2019,"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL_END_OF_CONTIG","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",1,10,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",0,10,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",1,10,2019,"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",1,10,2019,"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",1,10,2019,"fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL_END_OF_CONTIG","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",2,10,2019,"fosX=COMPLETE,lin=COMPLETE","USA:PA","northeast","autumn","other",1,1.0000000000029
"Environment",0,10,2019,"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","USA:PA","northeast","autumn","other",1,1.0000000000029
"Clinical/Human",1,9,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",0,1,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,1,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",1,1,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,1,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","winter","other",1,1.0000000000029
"Environment",0,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",0,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",9,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",1,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",2,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",0,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",3,11,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",9,6,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",9,9,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",10,9,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",14,9,2019,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Plants",3,5,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",0,5,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",2,5,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",0,5,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Clinical/Human",28,7,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",5,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",5,7,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Clinical/Human",28,2,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",29,3,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Environment",19,2,2019,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",29,9,2019,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Environment",5,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",5,3,2013,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Clinical/Human",5,10,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",0,5,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Land_Animal",1,7,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",0,8,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",4,8,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",3,8,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",0,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",5,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",0,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",3,9,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",4,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",4,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",5,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",2,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",4,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",3,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",1,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",1,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",1,11,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Land_Animal",0,12,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",3,12,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",7,1,2011,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",4,1,2011,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",4,1,2011,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",4,1,2011,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Land_Animal",0,6,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",4,12,2010,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Clinical/Human",20,6,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Environment",4,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",4,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",3,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",2,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",5,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",2,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",3,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",1,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",6,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",1,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",1,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Environment",4,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","summer","other",1,1.0000000000029
"Clinical/Human",4,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",2,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Plants",1,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Clinical/Human",1,12,2015,"fosX=COMPLETE,lin=COMPLETE","USA","other","winter","other",1,1.0000000000029
"Environment",4,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","other",1,1.0000000000029
"Environment",4,3,2016,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","spring","other",1,1.0000000000029
"Plants",4,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","summer","other",1,1.0000000000029
"Plants",0,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","summer","other",1,1.0000000000029
"Plants",0,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","summer","other",1,1.0000000000029
"Clinical/Human",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Plants",0,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",0,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",1,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",1,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",2,5,2016,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Plants",4,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",11,11,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",13,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",13,10,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",9,6,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Plants",8,9,2016,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Plants",4,10,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",10,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",5,10,2010,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","autumn","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",3,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",4,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",0,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",2,1,2021,"fosX=COMPLETE,lin=COMPLETE","USA:NY","northeast","winter","other",1,1.0000000000029
"Environment",6,12,2014,"fosX=COMPLETE,lin=COMPLETE","USA:TX","south","winter","other",1,1.0000000000029
"Environment",0,4,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",0,4,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",2,4,2016,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:TX","south","spring","other",1,1.0000000000029
"Environment",7,5,2015,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:CA","west","spring","other",1,1.0000000000029
"Environment",7,2,2021,"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","USA:IA","midwest","winter","other",1,1.0000000000029
"Plants",0,11,2012,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","autumn","other",1,1.0000000000029
"Plants",0,11,2012,"fosX=COMPLETE,lin=COMPLETE","USA:NC","south","autumn","other",1,1.0000000000029
"Plants",8,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Plants",2,11,2014,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","autumn","other",1,1.0000000000029
"Plants",9,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","winter","other",1,1.0000000000029
"Environment",1,1,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","winter","other",1,1.0000000000029
"Plants",6,7,2015,"fosX=COMPLETE,lin=COMPLETE","USA:WA","west","summer","other",1,1.0000000000029
"Plants",4,11,2013,"fosX=COMPLETE,lin=COMPLETE","USA:MN","midwest","autumn","other",1,1.0000000000029
"Plants",5,5,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Plants",7,8,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","summer","other",1,1.0000000000029
"Land_Animal",0,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","summer","other",1,1.0000000000029
"Land_Animal",0,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","summer","other",1,1.0000000000029
"Land_Animal",0,6,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","summer","other",1,1.0000000000029
"Land_Animal",14,7,2011,"fosX=COMPLETE,lin=COMPLETE","USA:AK","west","summer","other",1,1.0000000000029
"Clinical/Human",9,10,2017,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Clinical/Human",9,10,2018,"fosX=COMPLETE,lin=COMPLETE","USA","other","autumn","other",1,1.0000000000029
"Environment",4,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",2,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",2,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",2,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",2,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",1,12,2018,"fosX=COMPLETE,lin=COMPLETE","USA:WI","midwest","winter","other",1,1.0000000000029
"Environment",4,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",1,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",2,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",0,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",14,10,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",1,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",13,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",5,9,2014,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Environment",8,10,2015,"fosX=COMPLETE,lin=COMPLETE","USA:CA","west","autumn","other",1,1.0000000000029
"Clinical/Human",2,5,2013,"fosX=COMPLETE,lin=COMPLETE","USA","other","spring","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",1,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",1,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",1,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",4,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",1,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",2,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",1,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
"Environment",0,8,2012,"fosX=COMPLETE,lin=COMPLETE","USA:KY","south","summer","other",1,1.0000000000029
